"qseqid" "sseqid" "%_ident" "query_len" "alignment_length" "mismatch" "gapopen" "qstart" "qend" "sstart" "send" "evalue" "bitscore" "query_cover" "alightment"
"7813" "EHV09179.1" "NC_017630.1" 98.507 201 201 3 0 1 201 63842 63642 2.91e-96 355 100 201
"7814" "EHV09179.1" "NC_013655.1" 98.507 201 201 3 0 1 201 102088 102288 2.91e-96 355 100 201
"7815" "EHV09179.1" "NC_013175.1" 98.507 201 201 3 0 1 201 50589 50789 2.91e-96 355 100 201
"7816" "EHV09179.1" "NC_011752.1" 98.507 201 201 3 0 1 201 67392 67192 2.91e-96 355 100 201
"7817" "EHV09179.1" "NC_011749.1" 98.507 201 201 3 0 1 201 118246 118046 2.91e-96 355 100 201
"7818" "EHV09179.1" "NC_008460.1" 98.507 201 201 3 0 1 201 41543 41743 2.91e-96 355 100 201
"7819" "EHV09179.1" "NC_007941.1" 98.507 201 201 3 0 1 201 50589 50789 2.91e-96 355 100 201
"7820" "EHV09179.1" "JNOI01000080.1" 98.507 201 201 3 0 1 201 5361 5161 2.91e-96 355 100 201
"7821" "EHV09179.1" "JNOF01000076.1" 98.507 201 201 3 0 1 201 14086 14286 2.91e-96 355 100 201
"7822" "EHV09179.1" "HE603111.1" 98.507 201 201 3 0 1 201 68474 68274 2.91e-96 355 100 201
"7823" "EHV09179.1" "GQ398086.1" 98.507 201 201 3 0 1 201 50589 50789 2.91e-96 355 100 201
"7824" "EHV09179.1" "CU928159.2" 98.507 201 201 3 0 1 201 67392 67192 2.91e-96 355 100 201
"7825" "EHV09179.1" "CU928148.1" 98.507 201 201 3 0 1 201 118246 118046 2.91e-96 355 100 201
"7826" "EHV09179.1" "CP015160.1" 98.507 201 201 3 0 1 201 207598 207398 2.91e-96 355 100 201
"7827" "EHV09179.1" "CP015131.1" 98.507 201 201 3 0 1 201 49447 49247 2.91e-96 355 100 201
"7828" "EHV09179.1" "CP014668.1" 98.507 201 201 3 0 1 201 37536 37736 2.91e-96 355 100 201
"7829" "EHV09179.1" "CP014523.1" 98.507 201 201 3 0 1 201 65030 64830 2.91e-96 355 100 201
"7830" "EHV09179.1" "CP014496.1" 98.507 201 201 3 0 1 201 96538 96338 2.91e-96 355 100 201
"7831" "EHV09179.1" "CP014493.1" 98.507 201 201 3 0 1 201 65178 64978 2.91e-96 355 100 201
"7832" "EHV09179.1" "CP013186.1" 98.507 201 201 3 0 1 201 57317 57117 2.91e-96 355 100 201
"7833" "EHV09179.1" "CP012634.1" 98.507 201 201 3 0 1 201 95681 95481 2.91e-96 355 100 201
"7834" "EHV09179.1" "CP010243.1" 98.507 201 201 3 0 1 201 87380 87580 2.91e-96 355 100 201
"7835" "EHV09179.1" "CP007150.1" 98.507 201 201 3 0 1 201 50588 50788 2.91e-96 355 100 201
"7836" "EHV09179.1" "CP003035.1" 98.507 201 201 3 0 1 201 43709 43909 2.91e-96 355 100 201
"7837" "EHV09179.1" "CP002168.1" 98.507 201 201 3 0 1 201 63842 63642 2.91e-96 355 100 201
"7838" "EHV09179.1" "CP000244.1" 98.507 201 201 3 0 1 201 50589 50789 2.91e-96 355 100 201
"7839" "EHV09179.1" "AP009379.1" 98.507 201 201 3 0 1 201 102088 102288 2.91e-96 355 100 201
"7840" "EHV09179.1" "ALIN02000269.1" 98.507 201 201 3 0 1 201 5672 5872 2.91e-96 355 100 201
"7841" "EHV09179.1" "AB255435.1" 98.507 201 201 3 0 1 201 41543 41743 2.91e-96 355 100 201
"7842" "EHV09179.1" "NC_011754.1" 98.01 201 201 4 0 1 201 35421 35621 1.35e-94 350 100 201
"7843" "EHV09179.1" "CU928147.1" 98.01 201 201 4 0 1 201 35421 35621 1.35e-94 350 100 201
"8047" "EMV50911.1" "NZ_CP013191.1" 99.457 183 184 0 1 1 183 90166 90349 1.22e-89 333 100 183
"8048" "EMV50911.1" "NC_014232.1" 99.457 183 184 0 1 1 183 42708 42891 1.22e-89 333 100 183
"8049" "EMV50911.1" "NC_009786.1" 99.457 183 184 0 1 1 183 40560 40743 1.22e-89 333 100 183
"8050" "EMV50911.1" "FN822745.1" 99.457 183 184 0 1 1 183 42708 42891 1.22e-89 333 100 183
"8051" "EMV50911.1" "CP013191.1" 99.457 183 184 0 1 1 183 90166 90349 1.22e-89 333 100 183
"8052" "EMV50911.1" "CP000795.1" 99.457 183 184 0 1 1 183 40560 40743 1.22e-89 333 100 183
"8053" "EMV50911.1" "AELA02000030.1" 99.457 183 184 0 1 1 183 17098 16915 1.22e-89 333 100 183
"8054" "EMV50911.1" "NZ_CP017848.1" 98.913 183 184 1 1 1 183 4515 4332 5.69e-88 327 100 183
"8055" "EMV50911.1" "NZ_CP017848.1" 98.913 183 184 1 1 1 183 96305 96122 5.69e-88 327 100 183
"8056" "EMV50911.1" "CP017848.1" 98.913 183 184 1 1 1 183 4515 4332 5.69e-88 327 100 183
"8057" "EMV50911.1" "CP017848.1" 98.913 183 184 1 1 1 183 96305 96122 5.69e-88 327 100 183
"8425" "CTU35186.1" "NZ_CP013194.1" 99.134 231 231 2 0 1 231 12861 12631 1.55e-114 416 100 231
"8426" "CTU35186.1" "NZ_CP010136.1" 99.134 231 231 2 0 1 231 9586 9356 1.55e-114 416 100 231
"8427" "CTU35186.1" "NC_009790.1" 99.134 231 231 2 0 1 231 58043 57813 1.55e-114 416 100 231
"8428" "CTU35186.1" "NC_007635.1" 99.134 231 231 2 0 1 231 37435 37665 1.55e-114 416 100 231
"8429" "CTU35186.1" "CR942285.1" 99.134 231 231 2 0 1 231 37435 37665 1.55e-114 416 100 231
"8430" "CTU35186.1" "CP013194.1" 99.134 231 231 2 0 1 231 12861 12631 1.55e-114 416 100 231
"8431" "CTU35186.1" "CP010136.1" 99.134 231 231 2 0 1 231 9586 9356 1.55e-114 416 100 231
"8432" "CTU35186.1" "CP000799.1" 99.134 231 231 2 0 1 231 58043 57813 1.55e-114 416 100 231
"8433" "CTU35186.1" "NZ_CP012496.1" 98.701 231 231 3 0 1 231 32180 31950 7.19e-113 411 100 231
"8434" "CTU35186.1" "NZ_CP012492.1" 98.701 231 231 3 0 1 231 20209 20439 7.19e-113 411 100 231
"8435" "CTU35186.1" "NC_017627.1" 98.701 231 231 3 0 1 231 13956 13726 7.19e-113 411 100 231
"8436" "CTU35186.1" "KX646543.1" 98.701 231 231 3 0 1 231 50657 50887 7.19e-113 411 100 231
"8437" "CTU35186.1" "FN554767.1" 98.701 231 231 3 0 1 231 13956 13726 7.19e-113 411 100 231
"8438" "CTU35186.1" "CP012496.1" 98.701 231 231 3 0 1 231 32180 31950 7.19e-113 411 100 231
"8439" "CTU35186.1" "CP012492.1" 98.701 231 231 3 0 1 231 20209 20439 7.19e-113 411 100 231
"8440" "CTU35186.1" "NZ_CP013191.1" 98.268 231 231 4 0 1 231 90154 90384 3.35e-111 405 100 231
"8441" "CTU35186.1" "NC_014232.1" 98.268 231 231 4 0 1 231 42696 42926 3.35e-111 405 100 231
"8442" "CTU35186.1" "NC_009786.1" 98.268 231 231 4 0 1 231 40548 40778 3.35e-111 405 100 231
"8443" "CTU35186.1" "FN822745.1" 98.268 231 231 4 0 1 231 42696 42926 3.35e-111 405 100 231
"8444" "CTU35186.1" "CP013191.1" 98.268 231 231 4 0 1 231 90154 90384 3.35e-111 405 100 231
"8445" "CTU35186.1" "CP000795.1" 98.268 231 231 4 0 1 231 40548 40778 3.35e-111 405 100 231
"8446" "CTU35186.1" "AELA02000030.1" 98.268 231 231 4 0 1 231 17110 16880 3.35e-111 405 100 231
"8869" "EFZ76930.1" "NZ_CP012496.1" 100 303 303 0 0 1 303 17442 17140 9.14e-158 560 100 303
"8870" "EFZ76930.1" "NZ_CP012492.1" 100 303 303 0 0 1 303 233 535 9.14e-158 560 100 303
"8871" "EFZ76930.1" "CP012496.1" 100 303 303 0 0 1 303 17442 17140 9.14e-158 560 100 303
"8872" "EFZ76930.1" "CP012492.1" 100 303 303 0 0 1 303 233 535 9.14e-158 560 100 303
"8873" "EFZ76930.1" "NZ_CP010241.1" 99.34 303 303 2 0 1 303 37221 37523 1.98e-154 549 100 303
"8874" "EFZ76930.1" "NZ_CP010120.1" 99.34 303 303 2 0 1 303 25153 24851 1.98e-154 549 100 303
"8875" "EFZ76930.1" "CP010241.1" 99.34 303 303 2 0 1 303 37221 37523 1.98e-154 549 100 303
"8876" "EFZ76930.1" "CP010120.1" 99.34 303 303 2 0 1 303 25153 24851 1.98e-154 549 100 303
"8935" "EGW99617.1" "NZ_CP012496.1" 98.625 291 291 4 0 1 291 17430 17140 1.92e-144 516 100 291
"8936" "EGW99617.1" "NZ_CP012492.1" 98.625 291 291 4 0 1 291 245 535 1.92e-144 516 100 291
"8937" "EGW99617.1" "NZ_CP010241.1" 98.625 291 291 4 0 1 291 37233 37523 1.92e-144 516 100 291
"8938" "EGW99617.1" "NZ_CP010120.1" 98.625 291 291 4 0 1 291 25141 24851 1.92e-144 516 100 291
"8939" "EGW99617.1" "CP012496.1" 98.625 291 291 4 0 1 291 17430 17140 1.92e-144 516 100 291
"8940" "EGW99617.1" "CP012492.1" 98.625 291 291 4 0 1 291 245 535 1.92e-144 516 100 291
"8941" "EGW99617.1" "CP010241.1" 98.625 291 291 4 0 1 291 37233 37523 1.92e-144 516 100 291
"8942" "EGW99617.1" "CP010120.1" 98.625 291 291 4 0 1 291 25141 24851 1.92e-144 516 100 291
"8976" "EGW99622.1" "NZ_CP010126.1" 100 267 267 0 0 1 267 129894 130160 8.17e-138 494 100 267
"8977" "EGW99622.1" "CP010126.1" 100 267 267 0 0 1 267 129894 130160 8.17e-138 494 100 267
"9001" "EHP63495.1" "NZ_CP010123.1" 99.656 291 291 1 0 1 291 26736 26446 1.91e-149 532 100 291
"9002" "EHP63495.1" "CP010123.1" 99.656 291 291 1 0 1 291 26736 26446 1.91e-149 532 100 291
"9042" "EMU68762.1" "NZ_CP012835.1" 99.673 306 306 1 0 1 306 51229 51534 9.24e-158 560 100 306
"9043" "EMU68762.1" "CP012835.1" 99.673 306 306 1 0 1 306 51229 51534 9.24e-158 560 100 306
"9044" "BAA84915.1" "NC_002142.1" 100 288 288 0 0 1 288 68210 67923 1.88e-149 532 100 288
"9045" "BAA84915.1" "AB024946.1" 100 288 288 0 0 1 288 68210 67923 1.88e-149 532 100 288
"9046" "BAA84915.1" "NZ_LYNF01000004.1" 99.654 288 289 0 1 1 288 16821 17109 8.76e-148 527 100 288
"9047" "BAA84915.1" "NZ_CP015836.1" 99.654 288 289 0 1 1 288 67029 66741 8.76e-148 527 100 288
"9048" "BAA84915.1" "NZ_CP014320.1" 99.654 288 289 0 1 1 288 93241 92953 8.76e-148 527 100 288
"9049" "BAA84915.1" "NZ_AHZD02000022.1" 99.654 288 289 0 1 1 288 5947 6235 8.76e-148 527 100 288
"9050" "BAA84915.1" "NC_019254.1" 99.654 288 289 0 1 1 288 19799 20087 8.76e-148 527 100 288
"9051" "BAA84915.1" "NC_011603.1" 99.654 288 289 0 1 1 288 97372 97084 8.76e-148 527 100 288
"9052" "BAA84915.1" "NC_010862.1" 99.654 288 289 0 1 1 288 100952 100664 8.76e-148 527 100 288
"9053" "BAA84915.1" "LYNF01000004.1" 99.654 288 289 0 1 1 288 16821 17109 8.76e-148 527 100 288
"9054" "BAA84915.1" "KT754160.1" 99.654 288 289 0 1 1 288 29604 29892 8.76e-148 527 100 288
"9055" "BAA84915.1" "HE578057.1" 99.654 288 289 0 1 1 288 19799 20087 8.76e-148 527 100 288
"9056" "BAA84915.1" "FM180569.1" 99.654 288 289 0 1 1 288 97372 97084 8.76e-148 527 100 288
"9057" "BAA84915.1" "DQ388534.1" 99.654 288 289 0 1 1 288 100952 100664 8.76e-148 527 100 288
"9058" "BAA84915.1" "CP015836.1" 99.654 288 289 0 1 1 288 67029 66741 8.76e-148 527 100 288
"9059" "BAA84915.1" "CP014320.1" 99.654 288 289 0 1 1 288 93241 92953 8.76e-148 527 100 288
"9060" "BAA84915.1" "CP013836.1" 99.654 288 289 0 1 1 288 69378 69090 8.76e-148 527 100 288
"9061" "BAA84915.1" "AHZD02000022.1" 99.654 288 289 0 1 1 288 5947 6235 8.76e-148 527 100 288
"9115" "EOW61546.1" "KT754165.1" 100 225 225 0 0 1 225 6725 6501 1.5e-114 416 100 225
"9202" "AKF16157.1" "NZ_JXMX01000008.1" 100 381 381 0 0 1 381 48894 48514 0 704 100 381
"9203" "AKF16157.1" "NZ_CP018124.1" 100 381 381 0 0 1 381 11648 12028 0 704 100 381
"9204" "AKF16157.1" "NZ_CP018118.1" 100 381 381 0 0 1 381 11648 12028 0 704 100 381
"9205" "AKF16157.1" "NZ_CP018112.1" 100 381 381 0 0 1 381 11648 12028 0 704 100 381
"9206" "AKF16157.1" "NZ_CP018106.1" 100 381 381 0 0 1 381 11648 12028 0 704 100 381
"9207" "AKF16157.1" "NZ_CP016405.1" 100 381 381 0 0 1 381 8667 9047 0 704 100 381
"9208" "AKF16157.1" "NZ_CP009581.1" 100 381 381 0 0 1 381 57180 56800 0 704 100 381
"9209" "AKF16157.1" "NC_019039.1" 100 381 381 0 0 1 381 10334 10714 0 704 100 381
"9210" "AKF16157.1" "LT174530.1" 100 381 381 0 0 1 381 9162 9542 0 704 100 381
"9211" "AKF16157.1" "KY120366.1" 100 381 381 0 0 1 381 52011 51631 0 704 100 381
"9212" "AKF16157.1" "KX856068.1" 100 381 381 0 0 1 381 8656 9036 0 704 100 381
"9213" "AKF16157.1" "KX856067.1" 100 381 381 0 0 1 381 8965 9345 0 704 100 381
"9214" "AKF16157.1" "KX772778.1" 100 381 381 0 0 1 381 13973 14353 0 704 100 381
"9215" "AKF16157.1" "KX032519.1" 100 381 381 0 0 1 381 9211 9591 0 704 100 381
"9216" "AKF16157.1" "KX013538.1" 100 381 381 0 0 1 381 9162 9542 0 704 100 381
"9217" "AKF16157.1" "KU934208.1" 100 381 381 0 0 1 381 9162 9542 0 704 100 381
"9218" "AKF16157.1" "KU932023.1" 100 381 381 0 0 1 381 57766 58146 0 704 100 381
"9219" "AKF16157.1" "KU932022.1" 100 381 381 0 0 1 381 57766 58146 0 704 100 381
"9220" "AKF16157.1" "KP347127.1" 100 381 381 0 0 1 381 11874 12254 0 704 100 381
"9221" "AKF16157.1" "JXMX01000008.1" 100 381 381 0 0 1 381 48894 48514 0 704 100 381
"9222" "AKF16157.1" "FR851304.1" 100 381 381 0 0 1 381 10334 10714 0 704 100 381
"9223" "AKF16157.1" "CP018124.1" 100 381 381 0 0 1 381 11648 12028 0 704 100 381
"9224" "AKF16157.1" "CP018118.1" 100 381 381 0 0 1 381 11648 12028 0 704 100 381
"9225" "AKF16157.1" "CP018112.1" 100 381 381 0 0 1 381 11648 12028 0 704 100 381
"9226" "AKF16157.1" "CP018106.1" 100 381 381 0 0 1 381 11648 12028 0 704 100 381
"9227" "AKF16157.1" "CP016405.1" 100 381 381 0 0 1 381 8667 9047 0 704 100 381
"9228" "AKF16157.1" "CP009581.1" 100 381 381 0 0 1 381 57180 56800 0 704 100 381
"9229" "AKF16157.1" "NC_002525.1" 100 381 378 0 0 4 381 24498 24875 0 699 99.2125984251969 378
"9230" "AKF16157.1" "AP002527.1" 100 381 378 0 0 4 381 24498 24875 0 699 99.2125984251969 378
"9367" "EFK88498.1" "NZ_JXMX01000008.1" 100 384 370 0 0 1 370 47478 47109 0 684 96.3541666666667 370
"9368" "EFK88498.1" "NZ_JMSX01000003.1" 100 384 370 0 0 1 370 11460 11829 0 684 96.3541666666667 370
"9369" "EFK88498.1" "NZ_CP018124.1" 100 384 370 0 0 1 370 14136 14505 0 684 96.3541666666667 370
"9370" "EFK88498.1" "NZ_CP018118.1" 100 384 370 0 0 1 370 13064 13433 0 684 96.3541666666667 370
"9371" "EFK88498.1" "NZ_CP018112.1" 100 384 370 0 0 1 370 13064 13433 0 684 96.3541666666667 370
"9372" "EFK88498.1" "NZ_CP018106.1" 100 384 370 0 0 1 370 13064 13433 0 684 96.3541666666667 370
"9373" "EFK88498.1" "NZ_CP016547.1" 100 384 370 0 0 1 370 52268 52637 0 684 96.3541666666667 370
"9374" "EFK88498.1" "NZ_CP016405.1" 100 384 370 0 0 1 370 10083 10452 0 684 96.3541666666667 370
"9375" "EFK88498.1" "NZ_CP016388.1" 100 384 370 0 0 1 370 25999 26368 0 684 96.3541666666667 370
"9376" "EFK88498.1" "NZ_CP011978.1" 100 384 370 0 0 1 370 11460 11829 0 684 96.3541666666667 370
"9377" "EFK88498.1" "NZ_CP011645.1" 100 384 370 0 0 1 370 11472 11841 0 684 96.3541666666667 370
"9378" "EFK88498.1" "NZ_CP007134.1" 100 384 370 0 0 1 370 12454 12823 0 684 96.3541666666667 370
"9379" "EFK88498.1" "NZ_CP006264.1" 100 384 370 0 0 1 370 12454 12823 0 684 96.3541666666667 370
"9380" "EFK88498.1" "NC_022520.1" 100 384 370 0 0 1 370 11509 11878 0 684 96.3541666666667 370
"9381" "EFK88498.1" "NC_020270.1" 100 384 370 0 0 1 370 13876 14245 0 684 96.3541666666667 370
"9382" "EFK88498.1" "NC_019115.1" 100 384 370 0 0 1 370 61408 61039 0 684 96.3541666666667 370
"9383" "EFK88498.1" "NC_019039.1" 100 384 370 0 0 1 370 11750 12119 0 684 96.3541666666667 370
"9384" "EFK88498.1" "LT174530.1" 100 384 370 0 0 1 370 10578 10947 0 684 96.3541666666667 370
"9385" "EFK88498.1" "LN623683.2" 100 384 370 0 0 1 370 3096 3465 0 684 96.3541666666667 370
"9386" "EFK88498.1" "KY120366.1" 100 384 370 0 0 1 370 50595 50226 0 684 96.3541666666667 370
"9387" "EFK88498.1" "KX856068.1" 100 384 370 0 0 1 370 10072 10441 0 684 96.3541666666667 370
"9388" "EFK88498.1" "KX856067.1" 100 384 370 0 0 1 370 10381 10750 0 684 96.3541666666667 370
"9389" "EFK88498.1" "KX772778.1" 100 384 370 0 0 1 370 15389 15758 0 684 96.3541666666667 370
"9390" "EFK88498.1" "KX034083.1" 100 384 370 0 0 1 370 13874 14243 0 684 96.3541666666667 370
"9391" "EFK88498.1" "KX032519.1" 100 384 370 0 0 1 370 10627 10996 0 684 96.3541666666667 370
"9392" "EFK88498.1" "KX013538.1" 100 384 370 0 0 1 370 10578 10947 0 684 96.3541666666667 370
"9393" "EFK88498.1" "KU934208.1" 100 384 370 0 0 1 370 10578 10947 0 684 96.3541666666667 370
"9394" "EFK88498.1" "KU922754.1" 100 384 370 0 0 1 370 1897 2266 0 684 96.3541666666667 370
"9395" "EFK88498.1" "KU870627.1" 100 384 370 0 0 1 370 9815 10184 0 684 96.3541666666667 370
"9396" "EFK88498.1" "KP347127.1" 100 384 370 0 0 1 370 13290 13659 0 684 96.3541666666667 370
"9397" "EFK88498.1" "KP198615.1" 100 384 370 0 0 1 370 13873 14242 0 684 96.3541666666667 370
"9398" "EFK88498.1" "KP091735.1" 100 384 370 0 0 1 370 13874 14243 0 684 96.3541666666667 370
"9399" "EFK88498.1" "KM207012.2" 100 384 370 0 0 1 370 13874 14243 0 684 96.3541666666667 370
"9400" "EFK88498.1" "KJ460501.1" 100 384 370 0 0 1 370 13416 13785 0 684 96.3541666666667 370
"9401" "EFK88498.1" "KJ020576.1" 100 384 370 0 0 1 370 13874 14243 0 684 96.3541666666667 370
"9402" "EFK88498.1" "KF601686.2" 100 384 370 0 0 1 370 15320 15689 0 684 96.3541666666667 370
"9403" "EFK88498.1" "KC845573.1" 100 384 370 0 0 1 370 11509 11878 0 684 96.3541666666667 370
"9404" "EFK88498.1" "JXMX01000008.1" 100 384 370 0 0 1 370 47478 47109 0 684 96.3541666666667 370
"9405" "EFK88498.1" "JN983044.1" 100 384 370 0 0 1 370 61408 61039 0 684 96.3541666666667 370
"9406" "EFK88498.1" "JN797501.1" 100 384 370 0 0 1 370 13876 14245 0 684 96.3541666666667 370
"9407" "EFK88498.1" "JMSX01000003.1" 100 384 370 0 0 1 370 11460 11829 0 684 96.3541666666667 370
"9408" "EFK88498.1" "FR851304.1" 100 384 370 0 0 1 370 11750 12119 0 684 96.3541666666667 370
"9409" "EFK88498.1" "CP018124.1" 100 384 370 0 0 1 370 14136 14505 0 684 96.3541666666667 370
"9410" "EFK88498.1" "CP018118.1" 100 384 370 0 0 1 370 13064 13433 0 684 96.3541666666667 370
"9411" "EFK88498.1" "CP018112.1" 100 384 370 0 0 1 370 13064 13433 0 684 96.3541666666667 370
"9412" "EFK88498.1" "CP018106.1" 100 384 370 0 0 1 370 13064 13433 0 684 96.3541666666667 370
"9413" "EFK88498.1" "CP016547.1" 100 384 370 0 0 1 370 52268 52637 0 684 96.3541666666667 370
"9414" "EFK88498.1" "CP016405.1" 100 384 370 0 0 1 370 10083 10452 0 684 96.3541666666667 370
"9415" "EFK88498.1" "CP016388.1" 100 384 370 0 0 1 370 25999 26368 0 684 96.3541666666667 370
"9416" "EFK88498.1" "CP011978.1" 100 384 370 0 0 1 370 11460 11829 0 684 96.3541666666667 370
"9417" "EFK88498.1" "CP011645.1" 100 384 370 0 0 1 370 11472 11841 0 684 96.3541666666667 370
"9418" "EFK88498.1" "CP007134.1" 100 384 370 0 0 1 370 12454 12823 0 684 96.3541666666667 370
"9419" "EFK88498.1" "CP006264.1" 100 384 370 0 0 1 370 12454 12823 0 684 96.3541666666667 370
"9420" "EFK88498.1" "NZ_CP010220.1" 99.73 384 370 1 0 1 370 39101 39470 0 678 96.3541666666667 370
"9421" "EFK88498.1" "NZ_CP009581.1" 99.73 384 370 1 0 1 370 55764 55395 0 678 96.3541666666667 370
"9422" "EFK88498.1" "NC_002525.1" 99.73 384 370 1 0 1 370 25911 26280 0 678 96.3541666666667 370
"9423" "EFK88498.1" "CP010220.1" 99.73 384 370 1 0 1 370 39101 39470 0 678 96.3541666666667 370
"9424" "EFK88498.1" "CP009581.1" 99.73 384 370 1 0 1 370 55764 55395 0 678 96.3541666666667 370
"9425" "EFK88498.1" "AP002527.1" 99.73 384 370 1 0 1 370 25911 26280 0 678 96.3541666666667 370
"9426" "EFK88498.1" "NZ_CP015913.1" 99.459 384 370 2 0 1 370 18083 18452 0 673 96.3541666666667 370
"9427" "EFK88498.1" "CP015913.1" 99.459 384 370 2 0 1 370 18083 18452 0 673 96.3541666666667 370
"9456" "EGI24669.1" "NZ_CP019199.1" 99.038 312 312 3 0 1 312 42917 43228 9.44e-158 560 100 312
"9457" "EGI24669.1" "NZ_CP011294.1" 99.038 312 312 3 0 1 312 15765 15454 9.44e-158 560 100 312
"9458" "EGI24669.1" "NZ_CP011291.1" 99.038 312 312 3 0 1 312 15815 15504 9.44e-158 560 100 312
"9459" "EGI24669.1" "KX013540.1" 99.038 312 312 3 0 1 312 13632 13943 9.44e-158 560 100 312
"9460" "EGI24669.1" "CP019199.1" 99.038 312 312 3 0 1 312 42917 43228 9.44e-158 560 100 312
"9461" "EGI24669.1" "CP011294.1" 99.038 312 312 3 0 1 312 15765 15454 9.44e-158 560 100 312
"9462" "EGI24669.1" "CP011291.1" 99.038 312 312 3 0 1 312 15815 15504 9.44e-158 560 100 312
"9463" "EGI24669.1" "KY120365.1" 98.718 312 312 4 0 1 312 51736 51425 4.39e-156 555 100 312
"9464" "EGI24669.1" "KX505142.1" 98.718 312 312 4 0 1 312 12358 12669 4.39e-156 555 100 312
"9465" "EGI24669.1" "KX254342.1" 98.718 312 312 4 0 1 312 12150 12461 4.39e-156 555 100 312
"9466" "EGI24669.1" "KX084393.1" 98.718 312 312 4 0 1 312 52103 52414 4.39e-156 555 100 312
"9467" "EGI24669.1" "KX013539.1" 98.718 312 312 4 0 1 312 12427 12738 4.39e-156 555 100 312
"9468" "EGI24669.1" "KU934209.1" 98.718 312 312 4 0 1 312 14551 14862 4.39e-156 555 100 312
"9469" "EGI24669.1" "KU761326.1" 98.718 312 312 4 0 1 312 12358 12669 4.39e-156 555 100 312
"9470" "EGI24669.1" "CP016187.1" 98.718 312 312 4 0 1 312 10736 11047 4.39e-156 555 100 312
"9471" "EGI24669.1" "CP016186.1" 98.718 312 312 4 0 1 312 10738 11049 4.39e-156 555 100 312
"9472" "EGI24669.1" "CP016185.1" 98.718 312 312 4 0 1 312 10738 11049 4.39e-156 555 100 312
"9546" "EIP48981.1" "NZ_CP008807.1" 99.296 426 426 3 0 1 426 32664 32239 0 771 100 426
"9547" "EIP48981.1" "NC_011351.1" 99.296 426 426 3 0 1 426 32668 32243 0 771 100 426
"9548" "EIP48981.1" "CP008807.1" 99.296 426 426 3 0 1 426 32664 32239 0 771 100 426
"9549" "EIP48981.1" "CP001165.1" 99.296 426 426 3 0 1 426 32668 32243 0 771 100 426
"9550" "EIP48981.1" "NZ_CP007599.1" 99.061 426 426 4 0 1 426 30970 30545 0 765 100 426
"9551" "EIP48981.1" "CP007599.1" 99.061 426 426 4 0 1 426 30970 30545 0 765 100 426
"9552" "EIP48981.1" "NZ_CP015845.1" 98.357 426 426 7 0 1 426 33309 32884 0 749 100 426
"9553" "EIP48981.1" "CP015845.1" 98.357 426 426 7 0 1 426 33309 32884 0 749 100 426
"9618" "EZE79041.1" "NZ_CP008807.1" 100 269 269 0 0 1 269 32676 32408 6.37e-139 497 100 269
"9619" "EZE79041.1" "NC_011351.1" 100 269 269 0 0 1 269 32680 32412 6.37e-139 497 100 269
"9620" "EZE79041.1" "CP008807.1" 100 269 269 0 0 1 269 32676 32408 6.37e-139 497 100 269
"9621" "EZE79041.1" "CP001165.1" 100 269 269 0 0 1 269 32680 32412 6.37e-139 497 100 269
"9622" "EZE79041.1" "NZ_CP007599.1" 99.628 269 269 1 0 1 269 30982 30714 2.96e-137 492 100 269
"9623" "EZE79041.1" "CP007599.1" 99.628 269 269 1 0 1 269 30982 30714 2.96e-137 492 100 269
"9624" "EZE79041.1" "NZ_CP015845.1" 99.257 269 269 2 0 1 269 33321 33053 1.38e-135 486 100 269
"9625" "EZE79041.1" "CP015845.1" 99.257 269 269 2 0 1 269 33321 33053 1.38e-135 486 100 269
"9649" "BAT37028.1" "LT599825.1" 99.027 411 411 4 0 1 411 226932 227342 0 737 100 411
"9651" "EGB59896.1" "NZ_CP012501.1" 100 231 231 0 0 1 231 232565 232335 7.14e-118 427 100 231
"9652" "EGB59896.1" "NZ_CP012500.1" 100 231 231 0 0 1 231 47923 48153 7.14e-118 427 100 231
"9653" "EGB59896.1" "NZ_CP012499.1" 100 231 231 0 0 1 231 147647 147877 7.14e-118 427 100 231
"9654" "EGB59896.1" "NZ_CP012498.1" 100 231 231 0 0 1 231 129045 128815 7.14e-118 427 100 231
"9655" "EGB59896.1" "KT992796.1" 100 231 231 0 0 1 231 10585 10815 7.14e-118 427 100 231
"9656" "EGB59896.1" "CP012501.1" 100 231 231 0 0 1 231 232565 232335 7.14e-118 427 100 231
"9657" "EGB59896.1" "CP012500.1" 100 231 231 0 0 1 231 47923 48153 7.14e-118 427 100 231
"9658" "EGB59896.1" "CP012499.1" 100 231 231 0 0 1 231 147647 147877 7.14e-118 427 100 231
"9659" "EGB59896.1" "CP012498.1" 100 231 231 0 0 1 231 129045 128815 7.14e-118 427 100 231
"9660" "EGB59896.1" "NZ_CP010126.1" 98.246 231 228 4 0 4 231 117586 117359 1.56e-109 399 98.7012987012987 228
"9661" "EGB59896.1" "CP010126.1" 98.246 231 228 4 0 4 231 117586 117359 1.56e-109 399 98.7012987012987 228
"9798" "EGI42575.1" "LT599825.1" 99.225 258 258 2 0 1 258 4766348 4766091 1.71e-129 466 100 258
"9801" "AJG11434.1" "NZ_CP010345.1" 100 141 141 0 0 1 141 39337 39197 4.3e-68 261 100 141
"9802" "AJG11434.1" "CP010345.1" 100 141 141 0 0 1 141 39337 39197 4.3e-68 261 100 141
"9805" "KIO84406.1" "LT599825.1" 99.225 258 258 2 0 1 258 4766348 4766091 1.71e-129 466 100 258
